age,job,marital,education,default,balance,housing_loan,personal_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LOAN_APPROVAL
71,technician,married,primary,0,63287,0,1,telephone,20,oct,250,6,206,8,unknown,0
59,retired,married,secondary,1,30475,0,0,cellular,17,oct,277,7,84,6,failure,1
38,admin,married,secondary,1,143868,1,1,telephone,5,jan,1525,1,205,1,unknown,1
32,admin,divorced,tertiary,0,89845,1,0,telephone,21,jun,1371,7,159,7,failure,1
34,services,single,primary,0,118711,1,0,cellular,12,dec,1588,11,413,2,success,1
39,retired,married,secondary,0,70717,1,0,cellular,13,mar,233,4,190,7,failure,0
55,student,married,tertiary,0,63261,0,1,cellular,29,dec,503,19,373,2,unknown,1
52,student,divorced,primary,0,102742,1,1,cellular,16,apr,209,2,336,6,failure,0
62,services,single,secondary,0,124635,0,0,cellular,5,sep,1580,11,294,0,unknown,1
33,technician,divorced,secondary,0,7355,1,0,cellular,18,dec,1872,10,11,5,failure,1
25,technician,single,secondary,1,3515,0,1,cellular,8,sep,75,10,494,5,unknown,0
64,admin,divorced,tertiary,0,42515,1,1,cellular,18,may,1316,16,14,2,failure,1
34,admin,married,tertiary,0,30506,0,0,telephone,4,nov,996,17,309,3,unknown,1
34,admin,married,tertiary,0,38226,1,0,telephone,12,nov,1701,1,178,9,unknown,1
71,retired,single,tertiary,0,94059,0,1,cellular,30,oct,230,11,408,1,success,1
43,retired,married,tertiary,0,97885,0,1,cellular,18,dec,1538,13,8,9,failure,1
30,student,divorced,tertiary,0,55305,1,1,cellular,13,jul,1997,19,342,7,unknown,1
34,management,single,secondary,0,27123,0,0,cellular,17,may,1723,12,114,2,failure,1
55,admin,divorced,secondary,0,16107,0,0,cellular,24,jul,1238,15,344,2,success,1
34,student,divorced,primary,0,147710,1,1,telephone,4,apr,991,9,232,9,unknown,1
65,services,divorced,secondary,0,104195,1,1,telephone,10,aug,921,15,378,9,failure,1
31,student,divorced,primary,0,12468,1,0,telephone,19,jan,809,3,291,4,unknown,1
62,management,single,primary,0,141078,1,0,cellular,13,feb,1436,9,208,1,success,1
23,retired,single,secondary,0,8409,1,1,telephone,8,sep,789,4,499,5,unknown,1
52,retired,divorced,primary,0,75012,0,1,cellular,22,jun,657,2,56,7,failure,1
63,admin,divorced,primary,0,761,0,0,telephone,16,may,996,17,140,7,failure,1
31,services,single,primary,0,108736,0,0,cellular,10,oct,786,11,350,0,success,1
64,services,single,secondary,1,63066,0,0,telephone,29,dec,887,3,481,4,success,1
25,student,divorced,tertiary,0,36706,0,0,telephone,3,aug,776,10,184,2,unknown,1
32,technician,married,tertiary,0,25157,0,1,cellular,1,jan,1324,15,236,3,success,0
71,admin,married,tertiary,0,81361,1,0,telephone,16,jan,1574,11,45,2,failure,1
44,retired,single,tertiary,0,6692,0,1,cellular,8,apr,349,13,31,4,failure,1
30,admin,married,primary,0,34012,0,0,telephone,4,jul,700,6,121,3,failure,0
66,student,single,tertiary,0,126304,0,0,telephone,3,sep,665,4,45,6,success,1
48,admin,divorced,primary,0,32851,0,0,telephone,6,nov,39,10,351,3,unknown,1
70,technician,married,tertiary,0,58518,1,1,cellular,1,sep,226,16,332,7,success,1
73,technician,single,tertiary,1,85510,0,1,cellular,4,oct,59,1,266,2,unknown,1
52,management,single,primary,0,108113,1,1,telephone,13,jul,754,6,114,8,failure,0
23,admin,divorced,primary,0,16347,0,1,cellular,10,sep,1565,7,107,7,unknown,1
22,retired,divorced,tertiary,0,61068,1,0,telephone,26,dec,687,8,465,5,failure,1
39,student,divorced,tertiary,0,148543,0,1,cellular,10,nov,1746,10,14,4,success,1
66,student,married,tertiary,0,-1632,0,1,telephone,10,feb,1956,15,314,0,unknown,1
40,technician,married,primary,0,62676,0,0,telephone,19,jan,1553,15,426,4,success,0
42,management,divorced,primary,0,37785,1,1,telephone,11,aug,1933,15,222,1,success,0
51,management,single,primary,0,83297,1,1,telephone,1,jul,466,15,84,7,success,0
43,student,married,primary,0,12075,0,1,telephone,20,sep,1009,3,64,8,success,1
64,management,single,tertiary,0,35300,0,1,telephone,3,jul,360,18,397,9,unknown,1
22,retired,divorced,primary,0,65463,1,0,telephone,19,aug,1664,1,279,8,failure,1
43,student,married,primary,0,35258,0,0,telephone,30,may,965,1,114,9,success,1
37,technician,divorced,primary,0,28677,1,1,cellular,5,jun,270,17,424,0,failure,0
23,services,divorced,secondary,0,122762,1,1,telephone,24,jun,441,11,213,4,success,0
23,retired,married,secondary,0,133327,1,1,cellular,25,jan,421,17,206,9,failure,0
67,student,divorced,tertiary,0,146751,1,1,cellular,28,jun,515,9,348,6,unknown,1
35,admin,single,tertiary,0,65587,0,1,cellular,8,sep,386,15,113,0,unknown,1
21,services,married,tertiary,0,140154,0,0,cellular,9,jun,520,2,143,3,failure,1
34,retired,single,tertiary,0,97231,0,0,telephone,19,jan,293,5,197,9,success,1
74,technician,divorced,tertiary,0,84362,1,0,cellular,22,mar,980,18,494,6,success,1
31,management,single,secondary,0,61145,1,1,cellular,2,sep,1847,10,389,1,success,1
31,retired,married,secondary,0,145986,1,0,telephone,5,oct,920,10,487,5,failure,0
30,admin,divorced,tertiary,0,55607,1,1,cellular,11,feb,1181,15,208,1,success,0
24,admin,single,secondary,0,68331,0,0,telephone,6,nov,1626,3,260,3,unknown,1
61,admin,single,tertiary,0,37181,1,0,cellular,18,oct,1153,1,178,6,unknown,1
72,student,single,primary,0,142823,0,0,cellular,16,jun,437,16,352,6,unknown,1
32,services,single,tertiary,0,4264,0,1,cellular,3,nov,1398,7,254,6,unknown,1
36,student,single,tertiary,0,86102,1,1,telephone,7,jun,1118,1,16,2,unknown,0
60,management,divorced,primary,0,18322,1,0,cellular,21,jan,1113,17,271,6,failure,1
64,retired,divorced,primary,0,77392,1,1,cellular,14,may,859,7,213,1,success,0
61,services,divorced,primary,0,109171,0,1,cellular,24,jul,677,18,62,8,failure,0
52,retired,divorced,tertiary,0,106050,1,0,cellular,26,dec,989,1,226,2,success,1
34,technician,married,tertiary,0,71099,0,0,telephone,22,may,1267,18,489,2,failure,0
52,technician,married,primary,0,111313,1,1,telephone,14,aug,1968,16,282,7,failure,1
36,retired,divorced,tertiary,0,62913,1,0,telephone,27,oct,95,17,112,6,unknown,0
37,services,divorced,secondary,0,91236,1,0,cellular,18,oct,84,10,349,1,unknown,1
53,admin,married,secondary,0,114230,1,1,cellular,23,jun,1031,1,58,7,failure,1
52,services,married,tertiary,0,27428,1,0,cellular,17,oct,1766,19,304,0,failure,1
49,student,divorced,secondary,0,141831,1,1,telephone,18,aug,588,6,79,0,unknown,1
65,services,married,primary,1,37002,0,1,telephone,8,apr,513,13,455,4,unknown,0
61,retired,divorced,secondary,0,120565,1,1,telephone,4,aug,446,17,22,2,failure,1
57,services,single,tertiary,1,128392,1,1,telephone,19,oct,493,16,84,6,unknown,0
41,technician,married,tertiary,0,147533,0,1,cellular,13,dec,1741,6,364,9,success,1
34,retired,married,tertiary,0,74223,0,1,telephone,16,apr,1520,13,373,6,unknown,1
24,student,divorced,primary,0,48733,1,1,telephone,19,nov,560,19,267,0,unknown,0
60,retired,married,tertiary,1,38714,1,1,cellular,3,mar,785,9,4,3,success,0
67,retired,married,tertiary,0,1802,0,1,telephone,12,mar,762,16,372,9,failure,1
18,services,married,primary,0,148256,1,1,cellular,14,jan,1083,15,408,5,failure,0
52,management,divorced,tertiary,0,109927,0,0,telephone,13,apr,1731,15,178,9,failure,1
49,student,single,secondary,0,69819,1,1,cellular,5,may,419,14,464,5,success,1
53,student,divorced,primary,0,14687,1,0,telephone,5,nov,1954,19,76,8,unknown,1
30,admin,divorced,primary,0,147199,0,0,cellular,14,jun,1823,9,161,2,success,1
23,student,married,secondary,0,16038,1,0,telephone,23,dec,231,1,139,2,failure,0
31,admin,single,tertiary,0,58903,1,1,cellular,14,jun,42,11,197,4,success,1
54,technician,married,secondary,0,121029,0,0,cellular,21,jul,1769,15,24,1,success,1
65,retired,married,tertiary,0,126246,1,0,telephone,16,jun,461,12,38,4,success,1
32,admin,divorced,tertiary,0,117967,0,1,telephone,5,apr,1928,13,192,1,failure,1
64,services,divorced,secondary,0,126137,1,1,telephone,5,mar,1690,10,391,5,success,1
21,student,divorced,primary,0,141990,1,0,cellular,6,may,1033,15,87,5,success,1
57,services,divorced,primary,1,17828,0,1,cellular,8,mar,627,6,323,1,failure,0
33,services,single,secondary,0,135145,0,1,cellular,3,oct,1306,18,372,7,unknown,1
45,student,married,tertiary,0,127326,0,1,telephone,10,jun,786,12,266,5,success,1
33,technician,divorced,tertiary,0,100982,0,1,telephone,21,aug,1828,17,476,1,unknown,1
21,retired,single,primary,0,86049,0,1,telephone,15,jan,856,7,164,2,failure,1
62,admin,married,primary,0,57449,1,1,telephone,14,feb,1156,12,80,5,unknown,1
43,retired,single,tertiary,1,29553,1,0,telephone,26,mar,482,5,354,0,unknown,1
45,retired,single,secondary,0,112537,1,1,cellular,22,apr,1650,4,455,7,unknown,1
49,services,married,primary,0,41968,0,0,cellular,8,mar,65,3,177,7,success,0
62,admin,single,primary,1,136608,1,1,cellular,2,jan,94,10,212,1,success,0
19,technician,single,tertiary,0,9442,1,0,telephone,1,nov,71,14,31,5,unknown,0
48,retired,married,primary,0,112128,0,0,telephone,3,aug,1909,8,44,4,success,1
20,student,married,primary,0,-1670,0,1,cellular,12,may,1585,9,274,8,failure,1
71,management,divorced,tertiary,0,31295,1,0,cellular,27,aug,1270,14,225,2,success,1
25,services,single,primary,0,72000,0,0,telephone,26,feb,652,13,403,8,unknown,1
41,management,single,secondary,0,139758,0,0,telephone,18,apr,1303,13,425,7,success,1
32,technician,divorced,primary,0,88236,0,0,telephone,5,jun,465,18,12,9,failure,0
60,technician,married,tertiary,0,73039,0,1,cellular,14,jul,183,9,396,7,failure,1
48,technician,divorced,primary,0,116766,1,0,cellular,7,sep,1924,14,453,1,unknown,1
26,technician,divorced,tertiary,1,122220,1,0,cellular,16,may,329,5,91,3,failure,1
56,admin,married,primary,1,89891,0,1,cellular,17,jun,661,15,108,3,unknown,1
62,management,divorced,tertiary,0,103115,0,1,telephone,26,sep,761,10,173,8,unknown,0
19,services,married,secondary,0,14664,0,1,telephone,27,jan,792,3,85,2,failure,0
25,management,married,tertiary,0,12881,1,0,cellular,20,nov,924,18,236,2,unknown,1
24,admin,married,tertiary,0,66303,1,1,telephone,26,oct,967,18,176,6,success,1
73,retired,single,secondary,0,134541,0,0,telephone,4,feb,1242,11,79,5,unknown,1
61,technician,married,secondary,0,128906,0,0,telephone,15,jan,1738,19,165,4,unknown,1
68,retired,married,primary,0,50900,0,0,cellular,8,apr,123,6,474,8,failure,1
56,technician,divorced,primary,1,124746,0,1,telephone,10,feb,1636,6,310,0,success,1
59,services,single,secondary,0,92823,1,1,telephone,3,may,1860,11,491,0,unknown,1
74,technician,married,tertiary,0,135899,0,1,cellular,30,mar,822,11,268,1,failure,1
33,technician,single,tertiary,0,89818,0,1,telephone,16,sep,1170,9,59,7,failure,1
52,student,single,tertiary,0,123440,1,0,telephone,16,feb,1527,10,36,7,failure,1
47,retired,married,tertiary,0,123777,0,1,telephone,5,sep,734,12,270,9,failure,0
27,student,single,tertiary,0,136183,0,1,telephone,9,feb,201,7,253,5,unknown,1
55,retired,divorced,primary,0,41840,0,1,telephone,10,oct,797,14,10,7,failure,0
35,retired,single,secondary,0,45895,1,0,telephone,10,jul,1660,6,32,6,failure,1
67,admin,divorced,tertiary,0,38547,0,0,cellular,20,jul,1399,16,185,6,success,1
22,technician,single,secondary,0,74598,0,1,telephone,3,mar,1829,10,324,8,success,1
70,retired,single,secondary,0,123358,0,0,cellular,2,feb,1655,19,63,5,unknown,1
46,admin,single,secondary,0,10243,0,0,cellular,17,jan,886,16,446,2,success,1
56,student,divorced,secondary,0,28630,0,1,cellular,24,nov,1569,5,161,8,unknown,1
51,student,single,primary,1,116179,1,0,cellular,20,sep,1259,2,204,7,unknown,1
60,services,single,tertiary,0,7222,1,1,telephone,26,jul,293,5,276,3,unknown,0
62,services,single,tertiary,0,70312,1,1,cellular,7,jun,401,19,169,1,failure,0
40,technician,married,tertiary,0,41693,0,0,cellular,8,apr,33,15,69,9,failure,1
22,retired,single,primary,0,146570,1,0,telephone,28,sep,894,5,251,1,unknown,1
47,technician,single,primary,0,88952,0,0,cellular,8,sep,107,4,297,1,success,1
23,technician,single,secondary,0,79047,0,1,telephone,26,apr,1653,8,407,5,failure,0
73,technician,single,tertiary,0,64453,0,1,telephone,2,nov,1657,14,167,4,unknown,1
63,admin,divorced,tertiary,0,142395,1,0,cellular,18,sep,107,19,65,9,success,1
61,technician,single,secondary,0,87848,0,0,telephone,8,oct,596,16,75,6,failure,1
21,student,married,tertiary,0,4944,0,0,cellular,21,feb,400,17,162,4,success,0
46,services,married,primary,0,32933,1,0,cellular,12,sep,1159,9,231,8,unknown,1
40,retired,single,tertiary,0,128214,0,0,telephone,8,jun,1175,4,414,7,unknown,0
23,management,divorced,secondary,0,147114,0,1,telephone,17,jun,1466,1,296,3,success,1
49,management,married,secondary,0,15193,1,1,cellular,7,aug,1458,4,87,5,failure,1
59,management,single,secondary,0,148226,1,1,telephone,29,may,1996,3,169,5,success,1
35,retired,single,secondary,0,108836,0,1,cellular,8,oct,567,1,187,5,success,1
32,technician,divorced,secondary,0,63323,1,1,cellular,27,jun,796,11,116,0,success,1
57,student,divorced,tertiary,0,114190,0,0,telephone,21,jul,1364,6,492,7,unknown,1
49,retired,divorced,primary,0,5931,0,1,cellular,29,aug,303,14,356,3,unknown,0
26,retired,married,tertiary,0,82334,0,1,telephone,25,jul,1496,8,475,7,failure,1
54,student,single,tertiary,0,33219,0,0,cellular,20,jun,826,10,43,4,unknown,0
27,admin,single,secondary,0,62637,1,1,cellular,4,feb,50,11,195,0,failure,0
37,student,divorced,primary,1,142735,1,0,telephone,27,apr,511,14,89,9,success,1
23,retired,divorced,tertiary,1,72120,1,0,cellular,6,may,1387,18,110,1,success,1
65,admin,married,secondary,1,27926,0,1,telephone,14,dec,89,16,381,7,unknown,0
73,services,single,primary,0,62701,0,1,cellular,30,nov,1905,4,147,3,failure,1
20,admin,divorced,primary,0,119713,0,1,cellular,11,nov,1407,16,307,8,failure,1
59,management,divorced,tertiary,0,836,1,0,cellular,19,aug,305,16,375,4,failure,0
28,admin,divorced,primary,0,142414,1,0,telephone,1,feb,985,11,415,1,unknown,1
60,services,married,tertiary,0,6605,0,0,cellular,4,sep,565,19,400,8,failure,1
34,retired,divorced,tertiary,0,102754,1,1,cellular,3,sep,1198,2,148,1,failure,1
49,management,divorced,secondary,0,35500,1,1,telephone,22,mar,1631,16,265,2,unknown,0
21,admin,divorced,secondary,0,45011,1,0,cellular,17,feb,867,10,30,5,failure,1
21,student,single,primary,0,48032,0,0,telephone,23,may,1074,16,353,2,failure,0
34,technician,divorced,tertiary,1,134849,0,0,cellular,16,jun,976,9,13,1,unknown,1
58,student,married,primary,0,121164,0,1,cellular,23,jul,178,16,486,3,failure,0
36,retired,single,secondary,0,92323,1,1,telephone,27,mar,1823,19,266,2,unknown,1
22,management,single,primary,0,86656,1,0,cellular,29,jan,1420,3,18,3,success,1
49,management,single,primary,0,67975,1,0,telephone,19,aug,1939,6,352,4,success,1
39,admin,divorced,secondary,0,20359,0,0,cellular,8,feb,244,10,31,7,success,1
73,retired,single,secondary,0,30211,0,1,cellular,7,dec,1462,14,126,9,failure,0
23,retired,married,primary,0,10526,0,1,telephone,1,nov,1559,9,53,8,unknown,1
52,technician,divorced,tertiary,0,130302,0,1,telephone,18,jun,1448,2,478,0,success,1
39,technician,divorced,tertiary,0,104756,0,1,telephone,14,aug,793,5,310,6,unknown,1
18,management,married,primary,0,105916,1,0,cellular,21,jul,436,3,382,5,failure,0
37,student,single,primary,0,62648,1,1,telephone,7,feb,139,14,429,1,unknown,1
39,management,married,secondary,0,83331,0,1,cellular,21,feb,1779,14,425,5,failure,0
65,services,single,tertiary,0,62754,1,0,cellular,11,dec,1350,15,202,2,unknown,1
72,management,single,tertiary,0,54907,0,0,telephone,29,dec,1102,16,402,3,failure,1
28,technician,married,primary,0,44765,0,0,cellular,8,jun,1470,5,272,1,success,1
30,admin,single,secondary,0,91553,1,0,telephone,26,feb,925,1,251,0,failure,1
59,services,divorced,tertiary,0,31567,1,0,cellular,3,feb,767,18,279,4,success,1
20,management,divorced,secondary,0,20854,1,1,telephone,12,nov,1422,8,162,2,unknown,1
26,technician,divorced,secondary,0,121683,0,1,telephone,30,aug,1598,11,422,0,success,1
29,student,single,primary,0,84274,1,1,telephone,26,jan,459,7,200,2,failure,0
40,services,single,primary,0,18363,1,0,telephone,18,dec,1387,8,340,1,failure,1
31,admin,married,tertiary,0,29005,0,0,cellular,11,jun,252,16,352,6,unknown,0
50,admin,divorced,secondary,0,149872,0,0,cellular,4,may,40,17,67,1,failure,1
35,student,married,tertiary,0,94393,0,1,telephone,1,may,1864,4,340,7,failure,1
66,technician,married,primary,0,-1442,1,1,cellular,11,jul,1710,5,293,7,failure,1
58,retired,divorced,secondary,0,101119,0,1,telephone,1,jan,1827,16,240,4,failure,0
26,student,single,tertiary,0,74311,1,0,telephone,7,oct,263,2,181,9,success,1
40,technician,divorced,secondary,1,98593,0,0,telephone,9,oct,439,6,104,7,unknown,1
27,technician,married,tertiary,0,2955,0,1,telephone,28,jul,1126,1,478,0,unknown,1
36,technician,divorced,tertiary,0,33326,1,1,cellular,13,jul,1800,4,484,3,unknown,1
64,retired,divorced,secondary,0,78487,1,1,cellular,16,jun,720,10,284,0,failure,1
22,management,married,secondary,0,93799,1,1,cellular,29,may,1496,1,369,0,unknown,1
64,management,married,secondary,0,33009,1,1,cellular,7,jan,631,18,33,4,success,0
69,admin,divorced,primary,1,82169,1,0,telephone,19,feb,432,18,27,1,unknown,1
40,management,married,tertiary,0,142344,0,0,telephone,2,aug,1621,9,434,2,success,1
47,technician,single,tertiary,0,86776,1,1,telephone,6,nov,838,6,351,1,failure,1
42,student,divorced,secondary,0,18233,1,0,telephone,16,aug,250,5,471,8,success,1
45,management,married,primary,0,113027,0,0,telephone,9,apr,1948,18,440,3,failure,1
51,retired,married,primary,0,130905,0,1,cellular,26,mar,996,15,226,1,failure,0
62,student,single,tertiary,0,43443,1,0,cellular,18,may,1099,2,488,7,failure,0
73,management,divorced,tertiary,1,72226,0,1,cellular,22,sep,1725,15,406,2,unknown,1
65,technician,single,tertiary,0,28250,1,1,telephone,25,feb,458,3,487,9,failure,1
64,management,married,tertiary,0,42972,0,0,telephone,18,apr,575,15,314,9,failure,1
42,student,divorced,tertiary,0,28269,0,0,telephone,15,oct,1483,13,185,4,failure,1
27,admin,married,primary,0,56567,1,1,telephone,22,oct,1252,13,205,8,success,1
31,management,married,tertiary,1,11413,0,0,cellular,15,nov,1516,9,299,2,failure,1
59,admin,married,secondary,1,47944,0,1,telephone,28,feb,980,14,451,5,unknown,1
74,services,divorced,secondary,0,14034,0,0,cellular,9,sep,938,7,305,8,success,1
63,retired,divorced,tertiary,1,88926,0,0,cellular,8,mar,925,4,303,6,failure,1
47,admin,divorced,secondary,0,26961,1,1,telephone,9,dec,71,19,415,1,failure,0
72,student,single,tertiary,0,54327,0,1,cellular,26,jun,235,10,291,9,success,1
58,services,divorced,primary,1,48955,1,0,cellular,23,feb,431,4,21,3,failure,0
42,services,single,primary,0,66232,1,1,cellular,21,jun,1689,8,110,2,failure,1
31,technician,divorced,tertiary,0,38930,1,1,cellular,11,jul,1141,6,322,3,failure,0
52,services,single,primary,0,68358,0,1,telephone,12,jan,1184,5,230,1,success,0
69,retired,married,primary,0,17031,0,1,cellular,2,nov,1327,5,97,3,success,1
65,retired,divorced,primary,0,72751,0,1,telephone,21,sep,1691,3,181,1,success,1
51,retired,single,tertiary,0,13885,1,1,telephone,6,dec,1200,14,376,1,unknown,1
27,retired,married,primary,0,23698,1,1,telephone,18,jul,102,13,175,3,success,0
52,technician,divorced,tertiary,0,16336,1,1,telephone,27,may,1411,15,227,7,unknown,1
28,management,divorced,tertiary,0,33865,0,0,telephone,19,feb,1425,9,249,0,failure,1
28,student,married,tertiary,0,45400,0,1,cellular,1,aug,1974,11,75,8,unknown,1
38,student,single,tertiary,0,149364,1,0,telephone,4,sep,207,13,351,2,unknown,1
