age,job,marital,education,default,balance,housing_loan,personal_loan,contact,day,month,duration,campaign,pdays,previous,poutcome,LOAN_APPROVAL
47.0,services,divorced,secondary,0.0,118124.0,1.0,1.0,cellular,19.0,may,1400.0,13.0,259.0,1.0,success,0.0
41.0,services,married,secondary,0.0,5564.0,1.0,1.0,telephone,20.0,jun,1871.0,2.0,36.0,4.0,failure,0.0
37.0,services,single,primary,0.0,58446.0,1.0,1.0,cellular,19.0,mar,1648.0,14.0,328.0,3.0,failure,1.0
63.0,services,single,primary,0.0,83543.0,0.0,0.0,cellular,8.0,jan,902.0,11.0,323.0,6.0,unknown,1.0
73.0,admin,married,primary,1.0,1779.0,1.0,1.0,cellular,13.0,jun,726.0,1.0,406.0,9.0,failure,1.0
48.0,technician,divorced,primary,0.0,97608.0,0.0,1.0,telephone,24.0,sep,814.0,14.0,433.0,8.0,unknown,1.0
41.0,management,single,tertiary,1.0,62258.0,0.0,1.0,telephone,1.0,oct,40.0,13.0,15.0,3.0,failure,1.0
24.0,services,divorced,tertiary,0.0,60701.0,0.0,0.0,cellular,29.0,jan,901.0,1.0,389.0,6.0,unknown,1.0
43.0,retired,single,tertiary,0.0,123838.0,0.0,0.0,cellular,7.0,jun,1816.0,11.0,238.0,4.0,success,1.0
30.0,technician,divorced,primary,0.0,22608.0,0.0,1.0,cellular,9.0,nov,1387.0,16.0,134.0,5.0,success,0.0
71.0,retired,single,tertiary,0.0,70333.0,0.0,1.0,telephone,2.0,jun,875.0,7.0,50.0,2.0,success,1.0
25.0,admin,divorced,tertiary,0.0,77543.0,1.0,1.0,telephone,10.0,jul,1990.0,5.0,41.0,2.0,success,1.0
72.0,student,married,primary,0.0,115477.0,0.0,0.0,telephone,29.0,oct,1698.0,2.0,223.0,0.0,unknown,1.0
22.0,management,married,primary,0.0,86440.0,1.0,0.0,cellular,21.0,may,1183.0,10.0,263.0,9.0,unknown,1.0
61.0,admin,single,secondary,0.0,67094.0,0.0,0.0,cellular,15.0,mar,38.0,15.0,161.0,8.0,success,1.0
30.0,admin,married,primary,0.0,31166.0,0.0,0.0,telephone,4.0,mar,468.0,1.0,6.0,0.0,success,1.0
46.0,student,divorced,tertiary,0.0,99386.0,1.0,0.0,telephone,27.0,may,1367.0,12.0,207.0,1.0,unknown,1.0
37.0,services,divorced,primary,0.0,76603.0,1.0,0.0,telephone,8.0,sep,635.0,17.0,1.0,9.0,unknown,1.0
31.0,student,single,secondary,0.0,22524.0,0.0,1.0,cellular,5.0,dec,1462.0,8.0,194.0,4.0,failure,1.0
49.0,student,divorced,tertiary,0.0,103585.0,1.0,0.0,cellular,30.0,jan,1041.0,17.0,424.0,2.0,unknown,0.0
67.0,retired,divorced,primary,0.0,53086.0,0.0,1.0,cellular,11.0,sep,397.0,4.0,333.0,7.0,unknown,0.0
44.0,services,married,secondary,0.0,120406.0,1.0,1.0,cellular,2.0,feb,1111.0,9.0,91.0,8.0,failure,1.0
73.0,admin,divorced,secondary,0.0,26250.0,1.0,0.0,cellular,23.0,nov,268.0,3.0,450.0,1.0,failure,0.0
42.0,management,single,secondary,0.0,58729.0,0.0,1.0,cellular,21.0,oct,1857.0,19.0,183.0,1.0,unknown,0.0
69.0,technician,married,primary,0.0,29130.0,0.0,0.0,cellular,20.0,may,497.0,14.0,300.0,7.0,success,1.0
21.0,admin,divorced,secondary,0.0,26651.0,0.0,1.0,cellular,30.0,oct,888.0,19.0,238.0,9.0,unknown,0.0
38.0,admin,divorced,tertiary,0.0,138444.0,0.0,0.0,telephone,27.0,mar,162.0,19.0,101.0,1.0,unknown,1.0
35.0,admin,single,tertiary,0.0,110863.0,1.0,0.0,telephone,17.0,apr,1273.0,14.0,328.0,4.0,success,1.0
56.0,retired,single,secondary,0.0,128424.0,0.0,0.0,telephone,14.0,jul,343.0,18.0,310.0,1.0,success,0.0
32.0,technician,single,secondary,0.0,125969.0,1.0,0.0,cellular,9.0,nov,187.0,13.0,496.0,7.0,unknown,1.0
70.0,management,single,primary,0.0,9316.0,0.0,0.0,telephone,4.0,oct,334.0,8.0,136.0,2.0,failure,0.0
55.0,admin,married,primary,0.0,119323.0,0.0,0.0,telephone,12.0,sep,805.0,19.0,129.0,7.0,unknown,1.0
65.0,technician,married,secondary,0.0,100549.0,1.0,0.0,cellular,5.0,oct,184.0,7.0,326.0,0.0,success,0.0
69.0,admin,single,secondary,1.0,118670.0,0.0,1.0,telephone,19.0,dec,1548.0,14.0,490.0,0.0,failure,0.0
41.0,student,divorced,secondary,0.0,31506.0,1.0,0.0,telephone,1.0,oct,991.0,4.0,291.0,7.0,success,1.0
25.0,technician,married,primary,0.0,68228.0,0.0,1.0,telephone,1.0,sep,1917.0,17.0,21.0,4.0,failure,0.0
45.0,technician,married,primary,0.0,121132.0,0.0,1.0,cellular,4.0,nov,1713.0,10.0,164.0,3.0,failure,1.0
38.0,retired,divorced,tertiary,0.0,87278.0,0.0,0.0,telephone,14.0,sep,848.0,9.0,42.0,7.0,unknown,1.0
33.0,retired,married,tertiary,0.0,18378.0,0.0,0.0,cellular,10.0,apr,1522.0,5.0,433.0,9.0,unknown,0.0
71.0,technician,divorced,primary,0.0,115509.0,0.0,1.0,cellular,14.0,jun,1582.0,12.0,8.0,9.0,failure,1.0
33.0,services,divorced,primary,0.0,21195.0,0.0,1.0,telephone,24.0,feb,1282.0,12.0,176.0,6.0,unknown,0.0
52.0,admin,single,primary,0.0,-1309.0,0.0,1.0,cellular,23.0,sep,1759.0,6.0,84.0,0.0,success,1.0
34.0,retired,divorced,tertiary,0.0,109569.0,1.0,1.0,cellular,28.0,sep,1980.0,10.0,407.0,5.0,unknown,1.0
26.0,student,single,primary,0.0,69000.0,1.0,0.0,telephone,26.0,nov,1860.0,2.0,418.0,4.0,success,0.0
74.0,technician,married,tertiary,0.0,49748.0,1.0,0.0,telephone,27.0,feb,1836.0,9.0,147.0,2.0,failure,1.0
52.0,student,married,secondary,0.0,144363.0,1.0,1.0,telephone,29.0,jun,734.0,4.0,333.0,7.0,unknown,1.0
69.0,services,single,tertiary,0.0,5896.0,0.0,1.0,telephone,27.0,jul,52.0,3.0,174.0,7.0,success,1.0
46.0,technician,divorced,tertiary,0.0,114315.0,1.0,1.0,cellular,27.0,sep,283.0,10.0,446.0,9.0,failure,1.0
56.0,management,divorced,primary,0.0,18807.0,0.0,0.0,telephone,6.0,oct,167.0,10.0,483.0,2.0,failure,0.0
35.0,technician,married,secondary,0.0,50696.0,0.0,1.0,cellular,11.0,jun,828.0,10.0,460.0,4.0,success,0.0
29.0,management,single,tertiary,0.0,142683.0,0.0,1.0,telephone,6.0,jul,312.0,12.0,78.0,9.0,failure,1.0
36.0,retired,married,tertiary,0.0,46886.0,1.0,0.0,cellular,27.0,may,1744.0,11.0,316.0,2.0,failure,1.0
65.0,retired,married,tertiary,0.0,111665.0,0.0,1.0,cellular,24.0,nov,1608.0,10.0,73.0,5.0,success,1.0
39.0,technician,divorced,secondary,0.0,138576.0,0.0,1.0,telephone,12.0,feb,844.0,18.0,146.0,2.0,unknown,1.0
73.0,retired,single,primary,0.0,5349.0,0.0,1.0,telephone,17.0,jun,835.0,16.0,100.0,1.0,unknown,0.0
66.0,technician,divorced,primary,0.0,102489.0,1.0,0.0,telephone,24.0,nov,713.0,11.0,355.0,0.0,failure,1.0
69.0,student,divorced,secondary,0.0,114200.0,0.0,1.0,cellular,25.0,may,72.0,11.0,215.0,5.0,unknown,1.0
32.0,technician,divorced,tertiary,0.0,127591.0,1.0,0.0,telephone,22.0,jul,1045.0,19.0,323.0,4.0,unknown,1.0
18.0,management,single,primary,0.0,84325.0,1.0,1.0,cellular,30.0,nov,363.0,13.0,327.0,2.0,unknown,0.0
19.0,admin,married,primary,0.0,104725.0,1.0,1.0,cellular,23.0,mar,914.0,12.0,210.0,7.0,success,0.0
25.0,technician,single,tertiary,0.0,93204.0,1.0,0.0,telephone,13.0,dec,1145.0,7.0,62.0,5.0,failure,1.0
39.0,admin,married,primary,0.0,36262.0,1.0,0.0,telephone,6.0,aug,1968.0,5.0,303.0,5.0,unknown,0.0
42.0,services,divorced,primary,0.0,57341.0,1.0,0.0,telephone,30.0,jul,1768.0,10.0,42.0,9.0,failure,1.0
19.0,retired,single,primary,0.0,48327.0,1.0,1.0,cellular,20.0,feb,190.0,14.0,399.0,8.0,failure,0.0
68.0,services,married,tertiary,0.0,39808.0,1.0,0.0,telephone,25.0,jul,1475.0,14.0,192.0,8.0,failure,1.0
26.0,services,single,primary,0.0,54227.0,1.0,0.0,cellular,7.0,nov,300.0,8.0,324.0,6.0,success,0.0
26.0,technician,divorced,primary,0.0,136235.0,0.0,1.0,telephone,10.0,jul,865.0,11.0,429.0,3.0,unknown,0.0
30.0,services,single,primary,0.0,15905.0,1.0,1.0,cellular,1.0,oct,1210.0,11.0,260.0,0.0,success,0.0
23.0,technician,divorced,tertiary,0.0,85820.0,0.0,1.0,cellular,5.0,jul,135.0,10.0,416.0,9.0,success,1.0
47.0,retired,divorced,primary,0.0,138627.0,0.0,1.0,telephone,1.0,dec,69.0,6.0,38.0,9.0,success,1.0
32.0,retired,single,secondary,0.0,69980.0,1.0,0.0,telephone,29.0,dec,1753.0,8.0,10.0,5.0,failure,1.0
68.0,services,divorced,primary,0.0,69476.0,1.0,1.0,cellular,27.0,dec,1166.0,13.0,211.0,1.0,unknown,1.0
70.0,technician,married,primary,0.0,92430.0,0.0,0.0,cellular,27.0,apr,1441.0,16.0,176.0,0.0,failure,1.0
32.0,management,single,tertiary,0.0,145617.0,1.0,0.0,telephone,2.0,feb,1570.0,14.0,66.0,5.0,success,1.0
67.0,management,divorced,primary,0.0,139624.0,0.0,0.0,telephone,18.0,dec,1784.0,1.0,126.0,4.0,success,1.0
24.0,admin,single,primary,0.0,10899.0,0.0,0.0,telephone,7.0,apr,1420.0,9.0,275.0,6.0,failure,0.0
28.0,admin,single,primary,0.0,110295.0,0.0,1.0,telephone,11.0,mar,863.0,13.0,290.0,6.0,unknown,1.0
57.0,student,married,primary,0.0,62623.0,1.0,0.0,cellular,12.0,jun,1736.0,15.0,109.0,1.0,success,1.0
55.0,admin,married,secondary,0.0,10636.0,0.0,0.0,cellular,7.0,mar,1515.0,4.0,440.0,6.0,success,1.0
57.0,services,single,primary,1.0,108284.0,1.0,0.0,cellular,9.0,feb,1860.0,19.0,299.0,2.0,unknown,1.0
19.0,technician,married,tertiary,0.0,123108.0,1.0,1.0,telephone,3.0,apr,1095.0,6.0,111.0,2.0,failure,1.0
68.0,admin,single,secondary,0.0,44647.0,0.0,1.0,telephone,12.0,jan,1463.0,14.0,31.0,7.0,success,1.0
65.0,technician,married,primary,0.0,144585.0,0.0,1.0,telephone,29.0,oct,1020.0,16.0,70.0,6.0,unknown,1.0
56.0,services,married,tertiary,0.0,27287.0,0.0,1.0,telephone,5.0,oct,328.0,16.0,332.0,5.0,success,0.0
27.0,technician,divorced,secondary,0.0,44255.0,0.0,0.0,telephone,26.0,may,1551.0,16.0,6.0,3.0,failure,1.0
61.0,student,divorced,primary,0.0,12697.0,1.0,0.0,cellular,10.0,dec,243.0,16.0,219.0,3.0,unknown,1.0
34.0,technician,married,secondary,1.0,131180.0,0.0,0.0,cellular,7.0,feb,191.0,12.0,102.0,7.0,unknown,1.0
24.0,services,divorced,secondary,0.0,105189.0,0.0,1.0,cellular,26.0,aug,1600.0,10.0,53.0,1.0,success,1.0
71.0,student,married,primary,0.0,53331.0,0.0,0.0,telephone,12.0,dec,940.0,16.0,70.0,4.0,unknown,1.0
57.0,management,divorced,secondary,0.0,82574.0,1.0,1.0,telephone,18.0,jul,553.0,10.0,486.0,8.0,failure,1.0
56.0,technician,single,tertiary,0.0,96217.0,1.0,0.0,cellular,23.0,jun,1260.0,4.0,334.0,0.0,unknown,1.0
21.0,technician,married,tertiary,0.0,14766.0,0.0,1.0,cellular,15.0,jun,1649.0,4.0,12.0,5.0,unknown,0.0
52.0,retired,married,secondary,0.0,126944.0,1.0,0.0,cellular,27.0,apr,698.0,17.0,148.0,9.0,unknown,1.0
68.0,retired,single,tertiary,1.0,20440.0,1.0,0.0,telephone,28.0,may,1297.0,7.0,394.0,5.0,unknown,0.0
64.0,student,married,primary,0.0,76333.0,0.0,0.0,cellular,27.0,apr,1213.0,11.0,424.0,5.0,unknown,1.0
53.0,admin,single,primary,1.0,149573.0,0.0,1.0,telephone,11.0,jan,881.0,11.0,0.0,4.0,unknown,1.0
48.0,admin,married,secondary,0.0,133832.0,1.0,0.0,cellular,4.0,oct,1260.0,19.0,435.0,9.0,unknown,1.0
42.0,services,divorced,tertiary,0.0,129107.0,1.0,0.0,cellular,5.0,apr,114.0,10.0,218.0,3.0,unknown,1.0
58.0,services,single,secondary,0.0,9039.0,1.0,0.0,cellular,16.0,jun,559.0,11.0,190.0,0.0,failure,0.0
30.0,retired,married,primary,0.0,91099.0,1.0,0.0,cellular,27.0,jun,1388.0,13.0,115.0,5.0,failure,1.0
35.0,retired,single,primary,0.0,27073.0,1.0,0.0,cellular,5.0,jul,1332.0,1.0,77.0,5.0,failure,1.0
38.0,admin,single,tertiary,0.0,41984.0,1.0,0.0,telephone,23.0,mar,1589.0,18.0,100.0,0.0,failure,1.0
65.0,retired,single,secondary,0.0,146814.0,0.0,0.0,telephone,8.0,jan,330.0,19.0,420.0,3.0,failure,1.0
18.0,technician,married,secondary,0.0,81944.0,1.0,1.0,telephone,16.0,oct,1928.0,11.0,446.0,5.0,unknown,1.0
53.0,technician,divorced,primary,0.0,137342.0,0.0,0.0,cellular,22.0,aug,302.0,15.0,175.0,5.0,success,1.0
67.0,retired,divorced,secondary,0.0,75739.0,1.0,1.0,telephone,12.0,may,277.0,8.0,466.0,3.0,failure,1.0
25.0,services,married,secondary,0.0,142194.0,0.0,0.0,telephone,5.0,may,1316.0,4.0,200.0,7.0,failure,1.0
69.0,admin,single,primary,0.0,109198.0,0.0,1.0,telephone,12.0,dec,548.0,1.0,47.0,6.0,success,1.0
65.0,technician,divorced,tertiary,0.0,113034.0,0.0,1.0,telephone,10.0,jun,835.0,15.0,408.0,4.0,failure,1.0
38.0,student,married,secondary,0.0,91443.0,1.0,0.0,cellular,10.0,feb,975.0,3.0,485.0,4.0,unknown,1.0
60.0,services,divorced,secondary,0.0,74801.0,1.0,0.0,telephone,10.0,jan,1278.0,6.0,15.0,2.0,failure,0.0
69.0,student,divorced,secondary,0.0,39252.0,0.0,0.0,telephone,13.0,oct,1334.0,3.0,242.0,2.0,failure,1.0
70.0,retired,single,primary,0.0,3312.0,1.0,1.0,telephone,22.0,feb,1441.0,11.0,166.0,7.0,unknown,1.0
70.0,student,single,tertiary,0.0,91183.0,1.0,0.0,cellular,30.0,aug,1839.0,7.0,197.0,7.0,failure,1.0
38.0,admin,single,primary,0.0,84631.0,0.0,1.0,cellular,10.0,sep,1940.0,10.0,26.0,1.0,failure,1.0
44.0,admin,single,tertiary,0.0,67728.0,1.0,0.0,cellular,9.0,mar,1036.0,12.0,201.0,1.0,failure,0.0
36.0,services,divorced,secondary,0.0,147818.0,1.0,0.0,telephone,17.0,jan,318.0,17.0,363.0,5.0,success,1.0
40.0,services,divorced,primary,0.0,119969.0,0.0,0.0,telephone,8.0,apr,1475.0,19.0,385.0,7.0,unknown,1.0
68.0,services,divorced,secondary,0.0,66671.0,0.0,0.0,cellular,7.0,mar,187.0,11.0,479.0,5.0,success,1.0
67.0,student,divorced,secondary,1.0,96611.0,1.0,0.0,telephone,29.0,mar,1456.0,10.0,414.0,7.0,unknown,1.0
68.0,retired,divorced,tertiary,1.0,25674.0,0.0,0.0,telephone,29.0,mar,1946.0,1.0,104.0,7.0,success,0.0
60.0,retired,single,primary,0.0,91463.0,1.0,0.0,cellular,20.0,sep,279.0,7.0,88.0,7.0,success,1.0
52.0,services,married,tertiary,0.0,79102.0,0.0,0.0,telephone,13.0,jan,1407.0,2.0,300.0,9.0,success,0.0
57.0,retired,divorced,primary,0.0,61612.0,1.0,1.0,telephone,25.0,apr,369.0,4.0,417.0,9.0,success,1.0
69.0,admin,married,tertiary,0.0,60244.0,1.0,1.0,telephone,30.0,jan,32.0,15.0,365.0,1.0,unknown,1.0
68.0,management,married,secondary,0.0,51823.0,1.0,1.0,telephone,19.0,sep,1346.0,1.0,226.0,6.0,failure,1.0
59.0,retired,married,primary,0.0,142859.0,0.0,1.0,cellular,29.0,may,378.0,9.0,384.0,2.0,failure,1.0
65.0,admin,divorced,secondary,0.0,114927.0,1.0,1.0,telephone,6.0,oct,511.0,10.0,17.0,5.0,unknown,1.0
22.0,management,single,tertiary,0.0,143525.0,1.0,1.0,cellular,30.0,sep,787.0,1.0,356.0,1.0,unknown,0.0
69.0,management,single,primary,0.0,62648.0,1.0,1.0,telephone,27.0,apr,1041.0,7.0,248.0,6.0,success,0.0
58.0,services,single,primary,0.0,117038.0,1.0,1.0,telephone,22.0,oct,860.0,2.0,71.0,5.0,success,1.0
25.0,student,married,tertiary,1.0,74562.0,0.0,0.0,cellular,26.0,apr,1854.0,18.0,63.0,5.0,failure,1.0
28.0,services,single,secondary,0.0,-1796.0,1.0,0.0,cellular,21.0,aug,1309.0,14.0,218.0,2.0,unknown,1.0
33.0,admin,divorced,secondary,0.0,28716.0,1.0,0.0,cellular,18.0,apr,1732.0,16.0,178.0,1.0,success,1.0
56.0,services,single,tertiary,0.0,117474.0,1.0,1.0,telephone,7.0,may,1969.0,10.0,51.0,7.0,unknown,1.0
64.0,management,divorced,primary,0.0,140714.0,1.0,1.0,cellular,29.0,nov,399.0,8.0,96.0,4.0,success,1.0
41.0,admin,married,tertiary,0.0,133852.0,0.0,0.0,telephone,7.0,may,315.0,9.0,487.0,6.0,unknown,1.0
38.0,admin,married,tertiary,0.0,134636.0,1.0,0.0,cellular,21.0,nov,526.0,19.0,192.0,6.0,unknown,1.0
69.0,student,married,secondary,0.0,90554.0,1.0,0.0,telephone,10.0,apr,1977.0,8.0,499.0,0.0,success,1.0
40.0,student,divorced,tertiary,0.0,47846.0,1.0,1.0,cellular,4.0,oct,1799.0,19.0,368.0,8.0,unknown,0.0
66.0,admin,married,secondary,1.0,11549.0,0.0,0.0,cellular,1.0,feb,464.0,17.0,221.0,6.0,success,1.0
55.0,student,divorced,primary,0.0,124672.0,1.0,0.0,cellular,15.0,jun,81.0,16.0,280.0,9.0,unknown,1.0
64.0,student,single,primary,0.0,29050.0,0.0,0.0,cellular,1.0,mar,1606.0,11.0,424.0,0.0,unknown,0.0
25.0,services,single,tertiary,0.0,77309.0,1.0,1.0,cellular,28.0,sep,1092.0,2.0,123.0,1.0,failure,0.0
24.0,student,single,secondary,0.0,108276.0,1.0,1.0,cellular,9.0,oct,1828.0,6.0,364.0,3.0,failure,1.0
19.0,services,divorced,tertiary,0.0,68800.0,1.0,1.0,telephone,3.0,feb,1941.0,17.0,419.0,0.0,failure,1.0
47.0,services,married,tertiary,0.0,104180.0,1.0,0.0,cellular,2.0,apr,636.0,13.0,483.0,6.0,unknown,1.0
30.0,retired,married,primary,0.0,101552.0,0.0,0.0,telephone,20.0,jan,609.0,4.0,178.0,4.0,success,1.0
40.0,student,married,tertiary,0.0,94636.0,1.0,0.0,telephone,1.0,feb,777.0,14.0,177.0,5.0,unknown,1.0
46.0,student,divorced,tertiary,0.0,140650.0,1.0,1.0,telephone,21.0,apr,372.0,16.0,115.0,3.0,success,1.0
55.0,retired,single,primary,1.0,90747.0,0.0,1.0,cellular,18.0,sep,1907.0,1.0,301.0,8.0,failure,0.0
54.0,retired,married,primary,0.0,24853.0,0.0,0.0,cellular,30.0,nov,900.0,4.0,277.0,9.0,failure,0.0
37.0,admin,married,secondary,0.0,27969.0,1.0,1.0,cellular,26.0,dec,76.0,2.0,202.0,5.0,success,1.0
50.0,services,married,tertiary,0.0,109029.0,0.0,0.0,telephone,29.0,aug,199.0,12.0,52.0,7.0,success,1.0
46.0,retired,single,tertiary,0.0,10892.0,1.0,1.0,cellular,28.0,sep,235.0,10.0,293.0,8.0,failure,1.0
67.0,admin,single,tertiary,0.0,35344.0,1.0,0.0,telephone,7.0,nov,1655.0,9.0,151.0,1.0,unknown,1.0
32.0,management,divorced,primary,0.0,122306.0,1.0,0.0,cellular,10.0,jun,180.0,14.0,471.0,7.0,success,0.0
40.0,retired,single,secondary,0.0,103866.0,0.0,1.0,cellular,5.0,mar,1251.0,6.0,421.0,7.0,success,1.0
59.0,admin,divorced,tertiary,0.0,57460.0,0.0,0.0,cellular,7.0,jul,375.0,4.0,309.0,3.0,success,1.0
20.0,technician,single,tertiary,0.0,54233.0,1.0,1.0,telephone,19.0,mar,1671.0,3.0,429.0,2.0,unknown,1.0
54.0,retired,married,primary,0.0,40090.0,1.0,0.0,cellular,9.0,oct,543.0,2.0,299.0,5.0,failure,0.0
73.0,management,married,secondary,0.0,119520.0,1.0,1.0,cellular,16.0,feb,957.0,3.0,403.0,2.0,success,1.0
46.0,admin,married,tertiary,0.0,149403.0,1.0,1.0,cellular,3.0,apr,1779.0,19.0,293.0,1.0,failure,1.0
62.0,student,divorced,tertiary,0.0,3212.0,0.0,0.0,telephone,11.0,sep,579.0,16.0,24.0,9.0,failure,0.0
25.0,student,divorced,primary,0.0,143595.0,0.0,1.0,cellular,29.0,sep,1440.0,16.0,31.0,0.0,failure,1.0
39.0,retired,married,secondary,0.0,14539.0,0.0,0.0,telephone,23.0,nov,985.0,19.0,257.0,6.0,unknown,1.0
70.0,retired,married,tertiary,0.0,81533.0,1.0,0.0,cellular,29.0,dec,1798.0,19.0,252.0,1.0,failure,1.0
46.0,technician,single,tertiary,0.0,42712.0,1.0,0.0,telephone,7.0,dec,691.0,1.0,151.0,0.0,unknown,1.0
19.0,admin,married,primary,0.0,77972.0,1.0,0.0,cellular,2.0,dec,1158.0,9.0,363.0,0.0,failure,1.0
58.0,admin,married,secondary,0.0,64416.0,0.0,1.0,cellular,7.0,jul,155.0,12.0,264.0,6.0,failure,1.0
66.0,admin,single,secondary,0.0,139103.0,0.0,1.0,cellular,11.0,oct,344.0,11.0,228.0,4.0,success,0.0
67.0,services,divorced,primary,0.0,125333.0,0.0,1.0,cellular,6.0,feb,1319.0,18.0,184.0,7.0,failure,0.0
62.0,student,single,primary,0.0,26088.0,1.0,0.0,telephone,26.0,oct,1822.0,12.0,60.0,6.0,failure,1.0
18.0,technician,divorced,secondary,0.0,95907.0,1.0,0.0,cellular,2.0,dec,682.0,4.0,56.0,3.0,failure,0.0
61.0,student,married,tertiary,0.0,80755.0,0.0,0.0,cellular,28.0,may,862.0,3.0,458.0,3.0,success,1.0
37.0,admin,married,secondary,1.0,110938.0,0.0,0.0,telephone,2.0,jan,1637.0,9.0,145.0,8.0,unknown,1.0
69.0,technician,divorced,tertiary,0.0,63058.0,1.0,1.0,cellular,16.0,dec,1431.0,12.0,281.0,2.0,unknown,1.0
38.0,services,divorced,tertiary,0.0,18733.0,0.0,0.0,telephone,1.0,aug,283.0,14.0,478.0,4.0,success,0.0
54.0,admin,single,primary,0.0,113637.0,1.0,1.0,cellular,26.0,apr,225.0,16.0,99.0,8.0,failure,0.0
25.0,technician,married,primary,0.0,119547.0,0.0,1.0,telephone,18.0,jan,196.0,11.0,345.0,5.0,failure,1.0
44.0,technician,single,secondary,0.0,26139.0,1.0,0.0,cellular,5.0,nov,748.0,11.0,412.0,7.0,unknown,1.0
64.0,services,divorced,tertiary,0.0,55230.0,1.0,1.0,telephone,5.0,oct,1270.0,9.0,172.0,8.0,unknown,0.0
52.0,technician,single,secondary,0.0,4604.0,0.0,0.0,telephone,16.0,nov,1266.0,18.0,368.0,1.0,success,1.0
23.0,services,divorced,primary,0.0,129870.0,1.0,0.0,cellular,22.0,mar,1086.0,1.0,79.0,3.0,unknown,1.0
62.0,retired,single,secondary,0.0,58381.0,1.0,0.0,cellular,21.0,oct,1275.0,14.0,348.0,1.0,failure,1.0
61.0,technician,married,tertiary,0.0,28605.0,1.0,1.0,cellular,30.0,jul,821.0,19.0,410.0,7.0,failure,0.0
36.0,services,single,tertiary,0.0,139039.0,1.0,0.0,telephone,17.0,apr,444.0,14.0,218.0,6.0,failure,1.0
35.0,student,married,primary,0.0,89297.0,1.0,0.0,telephone,6.0,apr,722.0,16.0,45.0,1.0,unknown,1.0
73.0,management,divorced,secondary,0.0,55789.0,1.0,1.0,cellular,19.0,aug,155.0,3.0,245.0,4.0,success,1.0
18.0,admin,divorced,secondary,0.0,80348.0,0.0,0.0,cellular,21.0,apr,1906.0,17.0,64.0,4.0,unknown,1.0
42.0,admin,single,tertiary,1.0,51713.0,1.0,1.0,telephone,5.0,sep,858.0,4.0,226.0,2.0,success,0.0
44.0,admin,single,tertiary,0.0,148958.0,1.0,0.0,cellular,13.0,may,931.0,19.0,371.0,0.0,unknown,0.0
24.0,services,single,secondary,0.0,24325.0,0.0,1.0,cellular,4.0,feb,83.0,17.0,16.0,7.0,success,1.0
61.0,services,single,primary,0.0,117349.0,0.0,0.0,telephone,29.0,jan,1462.0,14.0,142.0,6.0,unknown,1.0
59.0,admin,married,primary,0.0,133878.0,0.0,1.0,cellular,4.0,apr,182.0,9.0,307.0,1.0,success,1.0
46.0,services,single,primary,0.0,135941.0,0.0,0.0,cellular,8.0,jul,804.0,13.0,197.0,9.0,unknown,1.0
48.0,student,single,primary,0.0,14238.0,0.0,0.0,telephone,23.0,jan,1147.0,16.0,312.0,3.0,unknown,1.0
61.0,technician,divorced,tertiary,0.0,78979.0,0.0,1.0,telephone,3.0,jun,803.0,12.0,318.0,6.0,unknown,0.0
60.0,technician,married,secondary,0.0,119080.0,1.0,0.0,telephone,18.0,dec,602.0,8.0,231.0,4.0,success,1.0
53.0,technician,single,secondary,0.0,26593.0,0.0,1.0,telephone,28.0,mar,432.0,7.0,499.0,7.0,failure,0.0
36.0,retired,married,tertiary,0.0,14750.0,0.0,1.0,telephone,16.0,aug,1455.0,5.0,45.0,6.0,success,1.0
23.0,admin,divorced,secondary,0.0,-1435.0,1.0,1.0,cellular,1.0,jul,1445.0,15.0,402.0,8.0,unknown,1.0
42.0,management,single,primary,0.0,65815.0,0.0,0.0,cellular,8.0,oct,54.0,3.0,20.0,0.0,failure,1.0
48.0,admin,single,tertiary,0.0,121267.0,1.0,0.0,cellular,25.0,sep,867.0,4.0,32.0,1.0,success,1.0
26.0,technician,divorced,tertiary,0.0,57380.0,1.0,0.0,cellular,17.0,oct,578.0,17.0,416.0,9.0,unknown,1.0
37.0,admin,married,tertiary,0.0,137575.0,0.0,1.0,cellular,10.0,oct,822.0,8.0,24.0,6.0,success,1.0
27.0,retired,divorced,secondary,0.0,49791.0,0.0,1.0,telephone,20.0,mar,669.0,5.0,246.0,6.0,unknown,0.0
54.0,technician,married,secondary,0.0,12367.0,1.0,1.0,cellular,3.0,jul,1171.0,5.0,164.0,7.0,success,0.0
44.0,retired,single,tertiary,0.0,98774.0,1.0,1.0,cellular,15.0,oct,317.0,7.0,480.0,9.0,failure,0.0
30.0,retired,divorced,primary,0.0,30631.0,0.0,0.0,telephone,15.0,nov,655.0,1.0,191.0,5.0,success,1.0
58.0,retired,divorced,secondary,1.0,21862.0,0.0,1.0,telephone,8.0,feb,582.0,6.0,67.0,8.0,unknown,1.0
19.0,technician,single,secondary,0.0,-1951.0,1.0,1.0,telephone,13.0,jan,619.0,8.0,42.0,1.0,unknown,0.0
67.0,retired,married,primary,0.0,124672.0,0.0,1.0,cellular,28.0,jul,750.0,2.0,85.0,5.0,success,0.0
38.0,retired,divorced,tertiary,0.0,22559.0,0.0,0.0,cellular,30.0,jan,1753.0,1.0,418.0,5.0,failure,1.0
50.0,management,married,tertiary,0.0,149645.0,1.0,1.0,telephone,4.0,nov,1820.0,11.0,91.0,8.0,unknown,1.0
